DateTime,O2,CO2,WVP,FR,BP,RH,TempRH,Analog_1,Analog_2,Analog_3,Analog_4,Analog_5,Analog_6,Analog_7,Analog_8,Thermo_1,Thermo_2,Thermo_3,Thermo_4,DigitalOut
3/7/22 14:06:0,20.84203,6.04E-02,2.829429,191.2908,101.4256,61.70805,31.34942,2.584196,2.584248,2.584403,2.584267,2.584084,2.584325,2.584028,2.584126,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84213,6.02E-02,2.829663,204.8496,101.4252,61.70747,31.35041,2.584231,2.584254,2.584382,2.584175,2.58411,2.584408,2.583998,2.584163,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84219,5.98E-02,2.829756,197.5508,101.4248,61.70459,31.35241,2.584136,2.584288,2.584425,2.584275,2.584137,2.58439,2.583977,2.584109,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84215,6.01E-02,2.829997,180.713,101.4245,61.70445,31.35395,2.584179,2.584245,2.584383,2.584298,2.584174,2.584376,2.584003,2.584095,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84206,6.05E-02,2.829959,184.7634,101.4246,61.70249,31.35427,2.584206,2.584211,2.584424,2.584307,2.584107,2.584408,2.584039,2.584135,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84204,6.01E-02,2.829647,183.1163,101.4248,61.70015,31.35301,2.584212,2.584247,2.584421,2.584245,2.584133,2.58436,2.58405,2.584107,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84194,6.03E-02,2.829741,181.7665,101.4248,61.70444,31.3518,2.584206,2.58429,2.584447,2.584285,2.584099,2.584415,2.584029,2.58422,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84209,6.01E-02,2.829716,186.4463,101.4243,61.70773,31.35127,2.584171,2.584233,2.584422,2.584316,2.584051,2.584329,2.584005,2.58413,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84205,6.07E-02,2.830035,180.159,101.4248,61.7138,31.35153,2.584179,2.584282,2.584427,2.584249,2.584123,2.584355,2.584024,2.584102,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.8422,6.09E-02,2.8301,182.5124,101.4247,61.72209,31.34957,2.58414,2.584226,2.584443,2.584295,2.58412,2.584349,2.584035,2.584038,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84221,6.10E-02,2.83002,188.1805,101.424,61.7272,31.34761,2.584207,2.584199,2.584409,2.584269,2.584123,2.584424,2.584073,2.58416,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84275,0.0605535,2.829993,200.881,101.4241,61.73087,31.3475,2.584096,2.584283,2.584479,2.584333,2.584081,2.584418,2.584026,2.584137,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84264,0.0610631,2.830508,207.9232,101.4244,61.73491,31.34845,2.584231,2.584255,2.584431,2.584234,2.584047,2.584334,2.584019,2.584122,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.8426,6.07E-02,2.83077,208.434,101.4252,61.73755,31.34959,2.584198,2.584257,2.58438,2.584275,2.584022,2.584389,2.583983,2.584158,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84241,6.05E-02,2.830028,202.4707,101.4253,61.73727,31.34479,2.58422,2.584312,2.584478,2.584317,2.584138,2.584416,2.584038,2.584095,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84245,6.11E-02,2.830373,210.9149,101.425,61.74031,31.34607,2.584188,2.584338,2.584476,2.58433,2.584042,2.58444,2.583884,2.584099,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84252,6.10E-02,2.830351,198.0175,101.4255,61.73866,31.3464,2.584222,2.584292,2.584459,2.5843,2.58409,2.584352,2.584037,2.584151,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84212,6.10E-02,2.830608,189.2042,101.4255,61.73811,31.34815,2.584145,2.584299,2.584436,2.584294,2.58417,2.584355,2.584075,2.584132,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84213,0.0605855,2.830139,178.8923,101.4252,61.73865,31.34579,2.584199,2.584175,2.584486,2.58427,2.584165,2.584362,2.583972,2.584134,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84225,6.08E-02,2.830009,187.9156,101.4245,61.73518,31.34435,2.584155,2.584271,2.584406,2.584282,2.584087,2.584367,2.583957,2.584105,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84241,6.06E-02,2.830232,191.725,101.4243,61.73389,31.34699,2.584168,2.584283,2.584435,2.584283,2.58412,2.58437,2.584041,2.584069,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84263,0.0607078,2.829959,204.2526,101.4236,61.73211,31.34583,2.584237,2.584266,2.584489,2.58425,2.58416,2.58436,2.584049,2.584116,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84261,6.00E-02,2.830454,206.2283,101.4234,61.73545,31.34796,2.584243,2.584222,2.584446,2.584257,2.584137,2.584417,2.583974,2.584134,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84238,5.98E-02,2.830698,209.935,101.4243,61.73958,31.3483,2.584269,2.584251,2.584517,2.584259,2.584107,2.584288,2.583947,2.5841,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84226,5.98E-02,2.831074,213.1722,101.4244,61.73773,31.35095,2.584155,2.584247,2.584453,2.584305,2.584112,2.584396,2.584046,2.584119,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84212,6.03E-02,2.830608,200.5133,101.4243,61.73652,31.34735,2.584277,2.584195,2.584422,2.584359,2.584077,2.584403,2.583967,2.584088,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84215,6.11E-02,2.830425,196.1364,101.4243,61.7372,31.34728,2.584202,2.584205,2.58443,2.584285,2.584142,2.584455,2.583946,2.584111,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84203,6.14E-02,2.830248,208.6765,101.4245,61.73508,31.34679,2.584137,2.584278,2.584371,2.584252,2.584176,2.584364,2.584028,2.584107,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84218,6.14E-02,2.830212,192.6432,101.4239,61.73338,31.34705,2.584156,2.58428,2.584468,2.584254,2.584169,2.584342,2.584013,2.584095,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84196,6.12E-02,2.830447,210.4576,101.4244,61.73162,31.34876,2.584177,2.584235,2.584476,2.584269,2.584107,2.584407,2.583955,2.584041,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84191,6.11E-02,2.830313,186.0444,101.4245,61.72817,31.34916,2.584118,2.584144,2.584482,2.584245,2.584148,2.584442,2.584063,2.584071,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84206,6.09E-02,2.829767,203.4514,101.424,61.72598,31.34638,2.584167,2.584213,2.584368,2.584322,2.584193,2.584318,2.584014,2.584155,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.8421,6.06E-02,2.82897,215.3237,101.4242,61.72454,31.34184,2.584228,2.584175,2.584435,2.584296,2.584083,2.584328,2.584014,2.584181,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84205,6.08E-02,2.829473,188.2577,101.4236,61.72219,31.34564,2.584168,2.584201,2.584399,2.584281,2.584122,2.584351,2.583996,2.584124,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84179,6.13E-02,2.82938,203.2654,101.424,61.71847,31.34618,2.584177,2.584197,2.58442,2.584286,2.58418,2.58438,2.58399,2.584136,-1000,-1000,-1000,-1000,0
3/7/22 14:06:0,20.84198,6.13E-02,2.829673,182.5752,101.4248,61.71722,31.3483,2.584185,2.584296,2.584445,2.584306,2.584084,2.584361,2.584089,2.584084,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84188,6.01E-02,2.829432,218.4576,101.4247,61.7176,31.34669,2.584207,2.584246,2.584412,2.58429,2.584133,2.584335,2.583987,2.584084,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84188,0.0599439,2.829421,222.3391,101.425,61.71871,31.34631,2.58417,2.584227,2.584453,2.584303,2.584108,2.58442,2.584015,2.584132,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84179,0.0600628,2.829153,203.9396,101.4252,61.72012,31.34459,2.58413,2.584214,2.584407,2.584277,2.584125,2.584415,2.584073,2.58407,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84175,6.07E-02,2.828406,204.7794,101.4253,61.72099,31.34008,2.584215,2.584256,2.584434,2.584299,2.584074,2.584427,2.583983,2.584119,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84169,6.04E-02,2.828782,210.6972,101.4255,61.72411,31.3408,2.5842,2.584199,2.584476,2.584277,2.584141,2.584378,2.583978,2.584173,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84192,6.03E-02,2.829449,188.2644,101.4255,61.72817,31.34379,2.584162,2.584275,2.584476,2.58425,2.584101,2.584409,2.584055,2.584177,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84183,0.0599758,2.82969,189.3004,101.426,61.72983,31.34508,2.584151,2.584225,2.584468,2.584255,2.5841,2.584435,2.584025,2.584148,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84188,6.06E-02,2.829601,195.6184,101.4259,61.73224,31.34495,2.584201,2.584178,2.584411,2.584287,2.584058,2.584364,2.584027,2.584157,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84196,6.11E-02,2.830034,198.3898,101.4256,61.73485,31.34552,2.584204,2.584203,2.584434,2.584278,2.584081,2.584479,2.584012,2.584129,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84192,6.08E-02,2.830191,210.6591,101.4257,61.73656,31.34601,2.584235,2.58428,2.584419,2.5843,2.584059,2.584337,2.584006,2.584161,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84196,6.09E-02,2.829915,188.2286,101.4257,61.73816,31.34361,2.584157,2.584225,2.584469,2.584264,2.584057,2.584346,2.584065,2.58411,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84227,6.08E-02,2.830015,204.4552,101.4272,61.73891,31.34234,2.584172,2.584214,2.584434,2.584303,2.584088,2.584426,2.584065,2.584134,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84208,6.10E-02,2.829747,206.2659,101.4273,61.73526,31.34362,2.584167,2.584167,2.584457,2.584225,2.584132,2.58437,2.584007,2.584119,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84156,6.09E-02,2.829283,197.3038,101.4271,61.73367,31.34118,2.584215,2.584222,2.584454,2.584204,2.584099,2.584301,2.58405,2.58419,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84148,6.13E-02,2.828807,190.7828,101.4272,61.73162,31.33881,2.584175,2.584201,2.584431,2.584265,2.584095,2.584391,2.583996,2.584147,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84152,6.12E-02,2.828864,196.5608,101.4268,61.73255,31.33968,2.584178,2.584254,2.584424,2.584259,2.584112,2.584389,2.584046,2.584096,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84161,6.11E-02,2.828597,195.3295,101.4271,61.73055,31.3378,2.584175,2.584258,2.584454,2.584198,2.584075,2.584383,2.584016,2.584139,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84137,6.06E-02,2.828391,192.804,101.4271,61.72985,31.33673,2.58419,2.58424,2.584383,2.584329,2.584168,2.5844,2.583968,2.584081,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84154,6.05E-02,2.828451,205.9683,101.4277,61.72939,31.33722,2.584246,2.584259,2.584383,2.584306,2.584154,2.584389,2.583995,2.584106,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84151,6.03E-02,2.828543,202.805,101.4276,61.72648,31.33863,2.584259,2.584184,2.584431,2.584194,2.584104,2.584362,2.583985,2.584071,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84142,6.07E-02,2.828164,191.3168,101.4281,61.72381,31.33704,2.584165,2.584308,2.584456,2.58427,2.584103,2.584319,2.583992,2.584139,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84137,6.06E-02,2.829082,209.431,101.4282,61.72569,31.34221,2.58428,2.584244,2.58443,2.58422,2.584103,2.584302,2.583981,2.584121,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84184,6.01E-02,2.828397,215.0045,101.4274,61.7212,31.33907,2.58423,2.584209,2.584449,2.584215,2.584103,2.584429,2.584007,2.584131,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84165,6.01E-02,2.828376,210.1339,101.4276,61.72126,31.33908,2.58416,2.5842,2.584426,2.584243,2.584119,2.584369,2.584023,2.584141,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84189,6.04E-02,2.828326,216.5466,101.4271,61.72317,31.33823,2.584174,2.584196,2.584459,2.584269,2.584105,2.584354,2.583966,2.584097,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84172,6.07E-02,2.828464,195.7707,101.4276,61.72615,31.33823,2.584182,2.584278,2.584474,2.5843,2.584064,2.584333,2.583939,2.584099,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84168,6.02E-02,2.828271,184.7466,101.4272,61.73166,31.33568,2.584201,2.584244,2.584421,2.584228,2.584042,2.584347,2.584038,2.584152,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84173,6.07E-02,2.828763,189.1267,101.427,61.73081,31.33849,2.584166,2.584251,2.584403,2.584278,2.584173,2.584421,2.584055,2.584153,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84197,6.11E-02,2.829199,208.1816,101.4268,61.7335,31.33916,2.584204,2.584261,2.584447,2.584305,2.584103,2.584357,2.584028,2.584125,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84191,0.0601658,2.828751,200.5088,101.4266,61.73595,31.33722,2.584219,2.584174,2.584492,2.584289,2.584122,2.584379,2.583996,2.584099,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84201,6.04E-02,2.828825,184.3358,101.4265,61.73814,31.33706,2.584183,2.58425,2.584401,2.584281,2.584149,2.584422,2.583984,2.584037,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84191,5.99E-02,2.828769,180.5338,101.4265,61.73901,31.33669,2.584158,2.584221,2.584438,2.584248,2.584087,2.584328,2.584014,2.584128,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84256,6.00E-02,2.829267,198.0284,101.4269,61.74336,31.33702,2.584286,2.584247,2.584395,2.584287,2.584078,2.584444,2.584055,2.584142,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84216,6.02E-02,2.82927,192.3599,101.427,61.74181,31.33878,2.584191,2.584278,2.584374,2.584305,2.584138,2.584353,2.58402,2.584144,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84204,6.06E-02,2.829309,193.3234,101.4268,61.74268,31.33878,2.584233,2.584262,2.584447,2.584212,2.58413,2.584343,2.584018,2.584095,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84195,6.09E-02,2.828707,197.4246,101.427,61.74009,31.33578,2.584178,2.584201,2.584491,2.584264,2.584107,2.584383,2.584003,2.584085,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84196,6.07E-02,2.828657,203.8068,101.4268,61.73914,31.33595,2.584129,2.584312,2.584355,2.58428,2.584048,2.584403,2.584057,2.584116,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84184,6.08E-02,2.828396,182.0443,101.4272,61.73949,31.33421,2.584202,2.584248,2.584453,2.584276,2.584084,2.584363,2.584009,2.584131,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84184,6.06E-02,2.82831,197.7985,101.4274,61.74205,31.33274,2.584196,2.5842,2.584404,2.584288,2.58414,2.58437,2.583931,2.584221,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84177,6.07E-02,2.828974,200.7885,101.4273,61.739,31.33774,2.584203,2.58424,2.584388,2.584317,2.584108,2.584424,2.58402,2.584112,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84214,6.07E-02,2.829324,204.4355,101.4268,61.73879,31.33998,2.584215,2.584212,2.58441,2.584252,2.584106,2.584388,2.583986,2.584125,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84209,6.07E-02,2.830012,191.5664,101.426,61.74062,31.34403,2.584172,2.584255,2.584389,2.584294,2.584132,2.584354,2.583995,2.584193,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84214,0.0603503,2.829915,199.9068,101.426,61.74281,31.34251,2.584179,2.584211,2.584363,2.584277,2.58411,2.584291,2.583992,2.584122,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84211,6.02E-02,2.829096,201.2952,101.4263,61.74302,31.33736,2.584242,2.584217,2.584421,2.584263,2.584113,2.584352,2.583992,2.584101,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84249,6.08E-02,2.829181,219.6986,101.4256,61.74318,31.33784,2.584227,2.584203,2.584421,2.584237,2.58409,2.584329,2.584033,2.584186,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84248,6.09E-02,2.828819,216.7682,101.4255,61.74347,31.33555,2.584169,2.584282,2.584467,2.584226,2.584067,2.584377,2.583982,2.584105,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84225,6.08E-02,2.829067,198.9515,101.4261,61.74762,31.33587,2.584257,2.584339,2.584482,2.584203,2.584044,2.584296,2.584002,2.584083,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84221,6.04E-02,2.828971,197.204,101.4264,61.74575,31.3358,2.58416,2.584193,2.584351,2.584289,2.584183,2.584322,2.583993,2.58411,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84195,5.99E-02,2.828871,206.7302,101.4273,61.74635,31.335,2.584212,2.584154,2.58445,2.584259,2.584145,2.584415,2.584004,2.584199,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84193,0.0605381,2.828249,193.8991,101.428,61.74549,31.33078,2.58415,2.584266,2.584449,2.584218,2.58405,2.58434,2.58402,2.584079,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.8419,6.06E-02,2.827719,211.5414,101.4278,61.74813,31.32734,2.584232,2.584242,2.584411,2.584316,2.584055,2.584326,2.584007,2.584147,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84178,6.00E-02,2.828294,210.0659,101.4281,61.7475,31.33109,2.584241,2.584229,2.584471,2.5843,2.584085,2.584366,2.584,2.58409,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84191,6.00E-02,2.828416,189.761,101.4275,61.74977,31.3312,2.584137,2.584145,2.58445,2.584246,2.584072,2.584383,2.584018,2.584139,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84191,6.02E-02,2.828406,204.2498,101.4279,61.75027,31.3311,2.584194,2.58424,2.584389,2.584303,2.584132,2.58443,2.584003,2.584131,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.8419,6.04E-02,2.828512,192.9968,101.4277,61.74834,31.33259,2.584203,2.584232,2.584434,2.584273,2.584119,2.584415,2.584033,2.584104,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84201,6.00E-02,2.828391,208.2889,101.428,61.74421,31.33264,2.584182,2.584242,2.584444,2.584194,2.584149,2.584337,2.58403,2.584093,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84215,5.98E-02,2.82859,216.4047,101.4275,61.74378,31.334,2.584181,2.584219,2.584444,2.584264,2.584163,2.584347,2.58402,2.584065,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84199,5.99E-02,2.828953,214.7487,101.4279,61.74936,31.33526,2.584182,2.58425,2.58442,2.584291,2.584048,2.58432,2.58403,2.584135,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.84198,5.96E-02,2.828817,210.9588,101.4278,61.75044,31.33269,2.584225,2.584289,2.584429,2.58424,2.584167,2.584338,2.584032,2.584118,-1000,-1000,-1000,-1000,0
3/7/22 14:07:0,20.8421,5.97E-02,2.829246,213.9743,101.427,61.75278,31.33551,2.584174,2.584207,2.584346,2.584254,2.584121,2.5844,2.58404,2.584062,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84224,6.00E-02,2.829266,215.1743,101.4273,61.76017,31.33353,2.58419,2.584214,2.584395,2.584303,2.584141,2.584335,2.584007,2.584095,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84215,6.09E-02,2.830236,214.3232,101.4283,61.76511,31.33814,2.584209,2.584221,2.5844,2.584301,2.584185,2.584455,2.583997,2.584073,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84215,6.06E-02,2.82994,176.9006,101.4285,61.77117,31.33365,2.584248,2.584236,2.584423,2.584308,2.584141,2.584354,2.584006,2.584129,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84206,6.05E-02,2.829843,193.6048,101.4288,61.77455,31.33302,2.584169,2.584161,2.584366,2.584333,2.584165,2.584345,2.583992,2.58409,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.8424,6.11E-02,2.830033,179.509,101.4279,61.77782,31.33327,2.584148,2.584205,2.584443,2.584251,2.584146,2.584345,2.584057,2.58415,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84236,6.09E-02,2.830284,179.1255,101.428,61.7855,31.33304,2.584146,2.584159,2.584506,2.584306,2.58413,2.584371,2.584062,2.584065,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84246,6.07E-02,2.830399,187.4305,101.4278,61.78687,31.33434,2.584187,2.584238,2.584427,2.584272,2.584095,2.584362,2.584037,2.584093,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84249,0.0607191,2.83042,198.0466,101.4281,61.79082,31.33197,2.584176,2.584204,2.584451,2.584239,2.584144,2.584449,2.584043,2.584095,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84259,6.03E-02,2.830262,204.4808,101.4283,61.7931,31.33035,2.584133,2.584267,2.584399,2.584244,2.584181,2.584332,2.583983,2.584094,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84263,6.08E-02,2.829793,220.4744,101.4278,61.79223,31.32763,2.584199,2.584242,2.584424,2.584241,2.58417,2.58434,2.583958,2.584124,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84295,6.05E-02,2.82944,211.82,101.4277,61.79187,31.32594,2.584282,2.584237,2.584386,2.584268,2.584207,2.58436,2.584028,2.584119,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84299,5.98E-02,2.829329,212.4965,101.4272,61.79225,31.32483,2.584192,2.584286,2.584422,2.584324,2.584125,2.584358,2.584035,2.584132,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.8428,5.98E-02,2.829579,187.3132,101.4274,61.79375,31.32592,2.584197,2.584263,2.584388,2.5842,2.584099,2.584337,2.58404,2.584132,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84273,0.0601347,2.829463,196.958,101.4277,61.79607,31.32453,2.584201,2.584236,2.58446,2.58423,2.584107,2.584408,2.584051,2.584185,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84293,6.02E-02,2.83018,205.4264,101.4273,61.79459,31.32952,2.584178,2.584202,2.584433,2.584265,2.584081,2.584425,2.584014,2.584115,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84268,5.96E-02,2.830579,212.6028,101.4275,61.7923,31.33289,2.584177,2.584183,2.584388,2.584249,2.584085,2.584366,2.584008,2.584151,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84268,6.01E-02,2.830315,191.6557,101.4277,61.78668,31.3325,2.584207,2.58422,2.584387,2.584293,2.584117,2.584357,2.584073,2.584139,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84268,6.02E-02,2.829848,211.8929,101.4275,61.78645,31.32967,2.584258,2.584273,2.584411,2.584309,2.584102,2.584426,2.584074,2.584119,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84267,5.94E-02,2.82971,198.4464,101.4278,61.78326,31.32972,2.584251,2.584291,2.584435,2.584274,2.584097,2.584423,2.584024,2.584169,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.8425,0.0596199,2.829372,198.4744,101.4288,61.78046,31.32917,2.584203,2.584183,2.584404,2.584239,2.584097,2.584437,2.584057,2.584155,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84242,6.01E-02,2.82939,209.4824,101.4287,61.77922,31.32888,2.58426,2.58426,2.584426,2.584269,2.584119,2.584404,2.583981,2.584141,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84238,6.00E-02,2.829765,195.4131,101.4288,61.77855,31.3314,2.584214,2.584257,2.584381,2.584236,2.584089,2.584347,2.58403,2.584061,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84276,6.04E-02,2.829556,192.0836,101.4284,61.78179,31.32917,2.584207,2.584266,2.58439,2.584333,2.584122,2.584336,2.58396,2.584124,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84254,6.07E-02,2.829671,200.7032,101.429,61.78159,31.32948,2.584163,2.584279,2.584486,2.584309,2.584124,2.58432,2.584018,2.584122,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84232,6.05E-02,2.82925,186.1338,101.4292,61.78075,31.32734,2.584157,2.584276,2.584454,2.584279,2.584119,2.584374,2.584081,2.584181,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84247,6.10E-02,2.829105,205.0491,101.429,61.77733,31.32764,2.584173,2.584205,2.584429,2.584283,2.584135,2.58441,2.584028,2.584137,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84261,6.08E-02,2.829172,188.7194,101.4286,61.77727,31.32808,2.584154,2.584165,2.584454,2.584262,2.584145,2.584345,2.584021,2.584074,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84247,0.0606413,2.829055,190.8832,101.4285,61.77811,31.32711,2.584213,2.584298,2.584416,2.584242,2.584115,2.584366,2.58402,2.584207,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84263,6.10E-02,2.828971,199.4852,101.4285,61.77803,31.3254,2.58424,2.584133,2.584448,2.584281,2.584116,2.584341,2.584042,2.584088,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84249,6.08E-02,2.828453,201.3998,101.4288,61.78133,31.32166,2.584178,2.584271,2.584486,2.584253,2.584095,2.584341,2.584062,2.584143,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84236,6.07E-02,2.828473,200.2878,101.4288,61.7849,31.32155,2.584221,2.584236,2.584481,2.584252,2.584101,2.584412,2.583976,2.584149,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84258,0.0603703,2.828879,195.6193,101.4283,61.79236,31.32196,2.584233,2.584196,2.584386,2.584285,2.584091,2.584363,2.584,2.58414,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.84262,6.03E-02,2.829482,201.0287,101.4286,61.80096,31.32387,2.584219,2.584258,2.584459,2.584267,2.584118,2.584344,2.583965,2.584126,-1000,-1000,-1000,-1000,0
3/7/22 14:08:0,20.8425,6.01E-02,2.829677,201.9641,101.4284,61.80634,31.32464,2.584164,2.584253,2.584458,2.584333,2.584112,2.584395,2.584029,2.584069,-1000,-1000,-1000,-1000,0
